1_bromobutane,-4.240000,-3.775998,-0.110686,-3.665312
1_bromopentane,-4.930000,-4.481243,-0.110015,-4.371228
1_bromopropane,-3.570000,-3.069733,-0.111467,-2.958266
butan_1_ol,-3.550000,-3.989954,-0.670248,-3.319706
but_1_ene,-2.030000,-2.654171,-0.038408,-2.615763
1_chloropropane,-2.860000,-2.923389,-0.118684,-2.804705
decan_1_ol,-7.680000,-8.218997,-0.658983,-7.560014
heptan_1_ol,-5.620000,-6.059191,-0.631627,-5.427564
hexan_1_ol,-4.920000,-5.334944,-0.614369,-4.720575
hex_1_ene,-3.510000,-4.168612,-0.040906,-4.127706
hex_1_yne,-3.420000,-3.998915,-0.093966,-3.904948
1_iodobutane,-4.950000,-4.084133,-0.207838,-3.876295
1_iodopentane,-5.630000,-4.707096,-0.205247,-4.501849
1_iodopropane,-4.270000,-3.379668,-0.209027,-3.170641
1_nitrobutane,-4.660000,-4.124871,-0.238020,-3.886852
1_nitropropane,-3.950000,-3.421445,-0.241031,-3.180414
octan_1_ol,-6.300000,-6.751731,-0.617584,-6.134147
pentan_1_ol,-4.240000,-4.621430,-0.607264,-4.014166
pent_1_ene,-2.790000,-3.358114,-0.039539,-3.318575
pent_1_yne,-2.740000,-3.235442,-0.094092,-3.141349
n_propanethiol,-3.660000,-3.389049,-0.412425,-2.976623
propan_1_ol,-2.770000,-3.232624,-0.621182,-2.611441
111_trichloroethane,-3.730000,-3.188489,-0.109840,-3.078649
112_trichloro_122_trifluoroethane,-2.890000,-3.562023,-0.042644,-3.519379
112_trichloroethane,-4.490000,-3.408240,-0.287018,-3.121223
12_dichlorobenzene,-6.160000,-4.048310,-0.195767,-3.852543
12_dimethoxyethane,-3.630000,-4.177323,-0.451804,-3.725519
12_ethanediol,-2.810000,-3.485124,-1.294054,-2.191071
14_dichlorobenzene,-6.020000,-4.112182,-0.193951,-3.918231
14_dioxane,-3.820000,-3.364233,-0.411739,-2.952494
2_bromopropane,-3.260000,-3.018116,-0.123015,-2.895101
butanone,-3.120000,-3.397958,-0.393610,-3.004348
2_chloropropane,-2.690000,-2.883275,-0.133991,-2.749284
heptan_2_one,-5.130000,-5.534070,-0.406290,-5.127780
hexan_2_one,-4.450000,-4.825733,-0.405262,-4.420472
2_methylpropane,-1.920000,-2.870228,-0.001953,-2.868275
2_methylpyridine,-4.680000,-3.741410,-0.368110,-3.373300
2_nitropropane,-3.470000,-3.349985,-0.240536,-3.109448
octan_2_one,-5.810000,-6.242954,-0.408505,-5.834449
pentan_2_one,-3.760000,-4.119214,-0.404600,-3.714614
22_dimethylpropane,-2.480000,-3.397241,-0.002219,-3.395022
222_trifluoroethanol,-1.670000,-3.346271,-0.903064,-2.443206
24_dimethylpentane,-3.870000,-4.659552,-0.002664,-4.656889
24_dimethylpyridine,-5.520000,-4.426922,-0.363802,-4.063120
26_dimethylpyridine,-5.270000,-4.438433,-0.355853,-4.082580
3_methylpyridine,-4.910000,-3.714840,-0.354793,-3.360047
pentan_3_one,-3.830000,-4.043122,-0.360148,-3.682974
