butan_1_ol,-4.920000,-3.614346,-6.103691,2.489345
heptan_1_ol,-6.790000,-3.230848,-5.973674,2.742826
hexan_1_ol,-6.020000,-3.270926,-5.930026,2.659100
pentan_1_ol,-5.450000,-3.343916,-5.917110,2.573194
propan_1_ol,-3.850000,-3.510522,-5.916038,2.405516
acetic_acid,-4.890000,-8.850240,-11.173498,2.323258
acetophenone,-7.830000,-5.368122,-7.979527,2.611405
aniline,-7.390000,-5.600982,-8.088509,2.487527
benzaldehyde,-7.230000,-5.328676,-7.861109,2.532433
benzamide,-10.900000,-10.546748,-13.106657,2.559909
butanoic_acid,-5.830000,-8.178133,-10.672297,2.494163
n_butyl_acetate,-5.930000,-4.033348,-6.739257,2.705909
n_butylamine,-4.340000,-3.735480,-6.233601,2.498121
diethylamine,-4.000000,-1.860026,-4.392704,2.532678
ethanol,-2.830000,-4.391166,-6.709711,2.318545
ethyl_acetate,-4.930000,-3.937298,-6.472480,2.535182
ethylamine,-3.190000,-3.767626,-6.095911,2.328285
hexanoic_acid,-7.330000,-7.811187,-10.476805,2.665618
m_cresol,-6.910000,-4.952295,-7.515089,2.562794
methanol,-2.530000,-4.814396,-7.027508,2.213112
methyl_acetate,-4.550000,-4.840258,-7.269718,2.429460
methyl_hexanoate,-6.570000,-3.841436,-6.609811,2.768375
methyl_pentanoate,-5.970000,-4.027115,-6.710772,2.683657
methyl_propanoate,-4.870000,-4.346265,-6.861724,2.515459
o_cresol,-7.730000,-4.740028,-7.296270,2.556243
4_bromophenol,-9.100000,-4.770660,-7.319983,2.549323
p_cresol,-7.750000,-5.208019,-7.771086,2.563067
4_hydroxybenzaldehyde,-10.700000,-10.245695,-12.801525,2.555830
pentanoic_acid,-6.470000,-8.123799,-10.703575,2.579776
phenol,-7.480000,-5.434069,-7.912926,2.478857
propanoic_acid,-5.120000,-8.932893,-11.342174,2.409281
n_propyl_acetate,-5.400000,-3.969537,-6.591535,2.621998
n_propylamine,-4.040000,-3.597683,-6.011960,2.414277
pyridine,-5.530000,-3.336143,-5.764834,2.428691
triethyl_phosphate,-9.590000,-11.349346,-14.246232,2.896885
trimethyl_phosphate,-8.550000,-12.069193,-14.674740,2.605547
Li,-119.960000,-119.702028,-121.520475,1.818447
Na,-95.330000,-93.387698,-95.228845,1.841147
K,-77.890000,-78.087292,-79.956590,1.869298
Rb,-72.630000,-74.389000,-76.268771,1.879770
Cs,-67.370000,-69.679901,-71.576693,1.896791
Cl,-59.820000,-57.450780,-59.413691,1.962911
Br,-57.080000,-56.050010,-58.026232,1.976222
I,-52.130000,-49.752761,-51.766734,2.013973
1_chloropropane,-3.690000,-3.305977,-1.123765,-2.182212
1_naphthylamine,-11.040000,-11.768117,-8.116424,-3.651692
12_dichloroethane,-4.790000,-4.463533,-2.484801,-1.978731
2_chloroaniline,-8.370000,-9.588063,-6.701273,-2.886790
2_naphthol,-10.970000,-12.484794,-8.841311,-3.643483
2_naphthylamine,-11.240000,-12.063825,-8.363954,-3.699871
3_chlorophenol,-8.360000,-9.515805,-6.654198,-2.861607
3_methoxyphenol,-8.930000,-11.597348,-8.391880,-3.205468
3_nitrophenol,-10.870000,-11.148082,-8.074028,-3.074054
4_bromophenol,-9.100000,-9.993222,-7.035880,-2.957342
4_chlorophenol,-8.840000,-9.836417,-6.974003,-2.862415
4_fluorophenol,-7.160000,-9.648222,-6.992804,-2.655418
4_hydroxybenzaldehyde,-10.700000,-13.922598,-10.922797,-2.999801
4_nitroaniline,-12.590000,-12.718625,-9.587477,-3.131148
acetic_acid,-4.890000,-11.173207,-9.690913,-1.482293
acetonitrile,-4.290000,-4.782978,-3.474003,-1.308975
acetophenone,-7.830000,-8.918934,-5.556516,-3.362419
aniline,-7.390000,-9.733066,-7.178934,-2.554132
benzaldehyde,-7.230000,-8.528020,-5.680880,-2.847140
benzamide,-10.900000,-13.336561,-10.310147,-3.026413
benzene,-4.520000,-4.483323,-2.138508,-2.344814
benzyl_alcohol,-7.690000,-9.456772,-6.445600,-3.011173
